order_id,order_date,customer_id,region,category,channel,unit_price,quantity,revenue,order_month,order_year,order_quarter
ORD-11790,2024-07-06,CUST-1455,North America,Beauty & Personal Care,Online,44.5,1,44.5,2024-07,2024,2024Q3
ORD-10132,2024-07-06,CUST-1383,Europe,Apparel,Online,132.1,3,396.3,2024-07,2024,2024Q3
ORD-10038,2024-07-06,CUST-1108,Asia Pacific,Apparel,Retail Partner,80.37,1,80.37,2024-07,2024,2024Q3
ORD-10769,2024-07-07,CUST-1373,North America,Home & Kitchen,Marketplace,220.74,1,220.74,2024-07,2024,2024Q3
ORD-10051,2024-07-07,CUST-1333,Europe,Home & Kitchen,Retail Partner,78.65,1,78.65,2024-07,2024,2024Q3
ORD-11392,2024-07-07,CUST-1073,Asia Pacific,Apparel,Online,54.42,1,54.42,2024-07,2024,2024Q3
ORD-10117,2024-07-07,CUST-1457,Europe,Electronics,Online,1188.76,1,1188.76,2024-07,2024,2024Q3
ORD-11064,2024-07-08,CUST-1438,Europe,Apparel,Retail Partner,113.97,1,113.97,2024-07,2024,2024Q3
ORD-11146,2024-07-08,CUST-1134,North America,Electronics,Retail Partner,377.46,2,754.92,2024-07,2024,2024Q3
ORD-10919,2024-07-09,CUST-1257,North America,Beauty & Personal Care,Marketplace,62.58,1,62.58,2024-07,2024,2024Q3
ORD-11587,2024-07-09,CUST-1133,Asia Pacific,Beauty & Personal Care,Online,39.55,2,79.1,2024-07,2024,2024Q3
ORD-10619,2024-07-10,CUST-1396,Middle East,Home & Kitchen,Online,33.55,1,33.55,2024-07,2024,2024Q3
ORD-10068,2024-07-10,CUST-1426,Asia Pacific,Electronics,Online,1144.07,3,3432.21,2024-07,2024,2024Q3
ORD-10497,2024-07-11,CUST-1368,Africa,Sports & Outdoors,Online,155.245,1,155.24,2024-07,2024,2024Q3
ORD-10002,2024-07-12,CUST-1456,Asia Pacific,Electronics,Online,285.41,1,285.41,2024-07,2024,2024Q3
ORD-10964,2024-07-12,CUST-1200,North America,Sports & Outdoors,Online,249.51,4,998.04,2024-07,2024,2024Q3
ORD-10916,2024-07-14,CUST-1359,Europe,Sports & Outdoors,Retail Partner,196.88,1,196.88,2024-07,2024,2024Q3
ORD-11654,2024-07-14,CUST-1416,Europe,Electronics,Online,1199.45,2,2398.9,2024-07,2024,2024Q3
ORD-10967,2024-07-14,CUST-1275,North America,Sports & Outdoors,Online,44.75,1,44.75,2024-07,2024,2024Q3
ORD-11814,2024-07-14,CUST-1062,Europe,Beauty & Personal Care,Online,26.34,2,52.68,2024-07,2024,2024Q3
ORD-10113,2024-07-15,CUST-1425,Middle East,Sports & Outdoors,Marketplace,92.21,1,92.21,2024-07,2024,2024Q3
ORD-11337,2024-07-16,CUST-1461,Asia Pacific,Home & Kitchen,Online,110.43,2,220.86,2024-07,2024,2024Q3
ORD-10479,2024-07-16,CUST-1359,Asia Pacific,Home & Kitchen,Online,63.1,1,63.1,2024-07,2024,2024Q3
ORD-11269,2024-07-17,CUST-1431,North America,Home & Kitchen,Online,189.94,3,569.82,2024-07,2024,2024Q3
ORD-11170,2024-07-17,CUST-1192,Europe,Sports & Outdoors,Marketplace,241.95,1,241.95,2024-07,2024,2024Q3
ORD-10158,2024-07-17,CUST-1217,Asia Pacific,Apparel,Retail Partner,103.11,1,103.11,2024-07,2024,2024Q3
ORD-11150,2024-07-18,CUST-1392,North America,Electronics,Online,800.57,1,800.57,2024-07,2024,2024Q3
ORD-10400,2024-07-18,CUST-1399,Europe,Electronics,Online,428.56,1,428.56,2024-07,2024,2024Q3
ORD-10396,2024-07-18,CUST-1239,North America,Sports & Outdoors,Online,243.55,2,487.1,2024-07,2024,2024Q3
ORD-10200,2024-07-19,CUST-1007,Asia Pacific,Electronics,Online,442.44,1,442.44,2024-07,2024,2024Q3
ORD-10522,2024-07-19,CUST-1122,Asia Pacific,Apparel,Online,96.35,2,192.7,2024-07,2024,2024Q3
ORD-10789,2024-07-19,CUST-1203,Europe,Electronics,Online,470.69,1,470.69,2024-07,2024,2024Q3
ORD-11453,2024-07-20,CUST-1295,Asia Pacific,Apparel,Online,115.51,1,115.51,2024-07,2024,2024Q3
ORD-10917,2024-07-20,CUST-1478,North America,Apparel,Online,35.45,1,35.45,2024-07,2024,2024Q3
ORD-10559,2024-07-20,CUST-1182,North America,Electronics,Retail Partner,508.73,2,1017.46,2024-07,2024,2024Q3
ORD-10026,2024-07-20,CUST-1128,Africa,Beauty & Personal Care,Online,59.62,1,59.62,2024-07,2024,2024Q3
ORD-10070,2024-07-21,CUST-1418,Asia Pacific,Sports & Outdoors,Online,158.44,1,158.44,2024-07,2024,2024Q3
ORD-11743,2024-07-21,CUST-1374,North America,Apparel,Online,299.36879999999996,3,898.11,2024-07,2024,2024Q3
ORD-11287,2024-07-22,CUST-1161,North America,Beauty & Personal Care,Marketplace,15.48,1,15.48,2024-07,2024,2024Q3
ORD-10285,2024-07-23,CUST-1432,North America,Electronics,Retail Partner,594.98,1,594.98,2024-07,2024,2024Q3
ORD-10508,2024-07-23,CUST-1218,Europe,Electronics,Online,621.0,1,621.0,2024-07,2024,2024Q3
ORD-10055,2024-07-23,CUST-1374,Europe,Beauty & Personal Care,Online,13.71,1,13.71,2024-07,2024,2024Q3
ORD-10153,2024-07-23,CUST-1141,Asia Pacific,Electronics,Marketplace,625.92,2,1251.84,2024-07,2024,2024Q3
ORD-11031,2024-07-24,CUST-1401,Asia Pacific,Home & Kitchen,Online,49.22,1,49.22,2024-07,2024,2024Q3
ORD-10017,2024-07-24,CUST-1352,North America,Apparel,Marketplace,44.9,1,44.9,2024-07,2024,2024Q3
ORD-11222,2024-07-24,CUST-1034,Middle East,Apparel,Online,42.77,1,42.77,2024-07,2024,2024Q3
ORD-10243,2024-07-24,CUST-1495,North America,Apparel,Online,101.17,1,101.17,2024-07,2024,2024Q3
ORD-10893,2024-07-24,CUST-1018,Asia Pacific,Apparel,Retail Partner,41.82,1,41.82,2024-07,2024,2024Q3
ORD-10831,2024-07-26,CUST-1413,Africa,Apparel,Retail Partner,117.76,3,353.28,2024-07,2024,2024Q3
ORD-11046,2024-07-26,CUST-1371,North America,Home & Kitchen,Marketplace,60.81,2,121.62,2024-07,2024,2024Q3
ORD-11049,2024-07-26,CUST-1054,Asia Pacific,Sports & Outdoors,Online,43.31,2,86.62,2024-07,2024,2024Q3
ORD-11682,2024-07-26,CUST-1456,Europe,Sports & Outdoors,Marketplace,127.19,1,127.19,2024-07,2024,2024Q3
ORD-10568,2024-07-26,CUST-1371,North America,Electronics,Online,225.69,1,225.69,2024-07,2024,2024Q3
ORD-11513,2024-07-28,CUST-1228,Africa,Electronics,Online,606.23,1,606.23,2024-07,2024,2024Q3
ORD-10247,2024-07-28,CUST-1452,Europe,Electronics,Online,633.24,1,633.24,2024-07,2024,2024Q3
ORD-10944,2024-07-28,CUST-1243,Africa,Sports & Outdoors,Retail Partner,253.65,1,253.65,2024-07,2024,2024Q3
ORD-11693,2024-07-28,CUST-1363,Asia Pacific,Sports & Outdoors,Retail Partner,192.51,1,192.51,2024-07,2024,2024Q3
ORD-10927,2024-07-29,CUST-1378,North America,Electronics,Marketplace,107.6,1,107.6,2024-07,2024,2024Q3
ORD-11497,2024-07-29,CUST-1105,Africa,Apparel,Online,107.51,1,107.51,2024-07,2024,2024Q3
ORD-10920,2024-07-29,CUST-1180,Asia Pacific,Apparel,Retail Partner,74.17,1,74.17,2024-07,2024,2024Q3
ORD-10170,2024-07-30,CUST-1415,Africa,Home & Kitchen,Marketplace,243.2,3,729.6,2024-07,2024,2024Q3
ORD-11052,2024-07-30,CUST-1193,Africa,Electronics,Online,1125.42,2,2250.84,2024-07,2024,2024Q3
ORD-10065,2024-07-30,CUST-1318,Middle East,Home & Kitchen,Online,197.46,1,197.46,2024-07,2024,2024Q3
ORD-10588,2024-07-30,CUST-1022,Middle East,Home & Kitchen,Online,202.6,1,202.6,2024-07,2024,2024Q3
ORD-11105,2024-07-31,CUST-1449,Europe,Electronics,Retail Partner,633.24,1,633.24,2024-07,2024,2024Q3
ORD-10408,2024-07-31,CUST-1431,North America,Home & Kitchen,Online,133.24,1,133.24,2024-07,2024,2024Q3
ORD-11029,2024-08-01,CUST-1216,Europe,Apparel,Retail Partner,33.91,1,33.91,2024-08,2024,2024Q3
ORD-10260,2024-08-01,CUST-1064,Europe,Electronics,Retail Partner,387.78,2,775.56,2024-08,2024,2024Q3
ORD-11795,2024-08-02,CUST-1297,Europe,Beauty & Personal Care,Online,20.17,1,20.17,2024-08,2024,2024Q3
ORD-11619,2024-08-02,CUST-1478,Europe,Apparel,Online,48.06,1,48.06,2024-08,2024,2024Q3
ORD-10990,2024-08-02,CUST-1485,Europe,Electronics,Online,1064.92,3,3194.76,2024-08,2024,2024Q3
ORD-11842,2024-08-04,CUST-1155,Africa,Sports & Outdoors,Marketplace,116.98,1,116.98,2024-08,2024,2024Q3
ORD-10753,2024-08-04,CUST-1200,North America,Electronics,Marketplace,726.37,2,1452.74,2024-08,2024,2024Q3
ORD-11520,2024-08-04,CUST-1363,Asia Pacific,Home & Kitchen,Retail Partner,225.34,1,225.34,2024-08,2024,2024Q3
ORD-10740,2024-08-04,CUST-1485,Asia Pacific,Sports & Outdoors,Online,131.81,1,131.81,2024-08,2024,2024Q3
ORD-11722,2024-08-05,CUST-1368,North America,Beauty & Personal Care,Online,63.98,1,63.98,2024-08,2024,2024Q3
ORD-10805,2024-08-05,CUST-1450,Asia Pacific,Beauty & Personal Care,Retail Partner,16.68,1,16.68,2024-08,2024,2024Q3
ORD-11703,2024-08-05,CUST-1374,Europe,Electronics,Retail Partner,892.11,3,2676.33,2024-08,2024,2024Q3
ORD-10878,2024-08-05,CUST-1247,Asia Pacific,Home & Kitchen,Online,45.33,1,45.33,2024-08,2024,2024Q3
ORD-11333,2024-08-06,CUST-1153,Asia Pacific,Electronics,Retail Partner,849.76,1,849.76,2024-08,2024,2024Q3
ORD-10838,2024-08-06,CUST-1209,Africa,Electronics,Online,676.37,1,676.37,2024-08,2024,2024Q3
ORD-10060,2024-08-06,CUST-1455,Europe,Apparel,Online,86.39,3,259.17,2024-08,2024,2024Q3
ORD-10426,2024-08-06,CUST-1026,Europe,Home & Kitchen,Online,132.65,2,265.3,2024-08,2024,2024Q3
ORD-11604,2024-08-07,CUST-1193,Europe,Home & Kitchen,Retail Partner,219.97,1,219.97,2024-08,2024,2024Q3
ORD-10783,2024-08-07,CUST-1257,North America,Office Supplies,Online,10.12,1,10.12,2024-08,2024,2024Q3
ORD-11664,2024-08-07,CUST-1452,Asia Pacific,Apparel,Online,51.07,1,51.07,2024-08,2024,2024Q3
ORD-11007,2024-08-09,CUST-1020,Europe,Electronics,Retail Partner,929.93,1,929.93,2024-08,2024,2024Q3
ORD-11797,2024-08-09,CUST-1341,Asia Pacific,Beauty & Personal Care,Retail Partner,11.38,1,11.38,2024-08,2024,2024Q3
ORD-10723,2024-08-10,CUST-1473,Europe,Electronics,Online,134.17,2,268.34,2024-08,2024,2024Q3
ORD-11059,2024-08-10,CUST-1457,Asia Pacific,Office Supplies,Online,47.45,3,142.35,2024-08,2024,2024Q3
ORD-11457,2024-08-10,CUST-1076,Europe,Electronics,Online,645.31,1,645.31,2024-08,2024,2024Q3
ORD-11502,2024-08-10,CUST-1148,North America,Electronics,Online,163.16,1,163.16,2024-08,2024,2024Q3
ORD-11051,2024-08-11,CUST-1416,Europe,Home & Kitchen,Online,205.07,1,205.07,2024-08,2024,2024Q3
ORD-11779,2024-08-11,CUST-1462,North America,Beauty & Personal Care,Marketplace,51.06,1,51.06,2024-08,2024,2024Q3
ORD-10121,2024-08-12,CUST-1438,North America,Sports & Outdoors,Online,65.82,1,65.82,2024-08,2024,2024Q3
ORD-10504,2024-08-12,CUST-1469,North America,Home & Kitchen,Marketplace,165.81,1,165.81,2024-08,2024,2024Q3
ORD-10578,2024-08-12,CUST-1495,Asia Pacific,Electronics,Online,952.59,1,952.59,2024-08,2024,2024Q3
ORD-11616,2024-08-13,CUST-1095,North America,Beauty & Personal Care,Online,65.68,2,131.36,2024-08,2024,2024Q3
ORD-11086,2024-08-13,CUST-1101,Asia Pacific,Beauty & Personal Care,Marketplace,16.68,1,16.68,2024-08,2024,2024Q3
ORD-10093,2024-08-13,CUST-1197,Unknown,Apparel,Retail Partner,39.81,1,39.81,2024-08,2024,2024Q3
ORD-11332,2024-08-14,CUST-1315,North America,Home & Kitchen,Online,79.19,1,79.19,2024-08,2024,2024Q3
ORD-11349,2024-08-14,CUST-1003,Europe,Sports & Outdoors,Online,73.49,1,73.49,2024-08,2024,2024Q3
ORD-11267,2024-08-15,CUST-1383,Europe,Sports & Outdoors,Online,207.67,1,207.67,2024-08,2024,2024Q3
ORD-10911,2024-08-15,CUST-1354,Asia Pacific,Sports & Outdoors,Marketplace,120.71,1,120.71,2024-08,2024,2024Q3
ORD-11359,2024-08-15,CUST-1242,Asia Pacific,Electronics,Retail Partner,511.15,1,511.15,2024-08,2024,2024Q3
ORD-10438,2024-08-15,CUST-1335,Europe,Home & Kitchen,Retail Partner,180.41,1,180.41,2024-08,2024,2024Q3
ORD-10527,2024-08-16,CUST-1299,North America,Apparel,Online,78.75,2,157.5,2024-08,2024,2024Q3
ORD-11444,2024-08-16,CUST-1303,Unknown,Apparel,Retail Partner,34.85,1,34.85,2024-08,2024,2024Q3
ORD-11219,2024-08-17,CUST-1070,North America,Office Supplies,Online,66.53,1,66.53,2024-08,2024,2024Q3
ORD-11577,2024-08-18,CUST-1365,Africa,Apparel,Marketplace,143.65,2,287.3,2024-08,2024,2024Q3
ORD-10983,2024-08-18,CUST-1416,Middle East,Apparel,Retail Partner,86.01,1,86.01,2024-08,2024,2024Q3
ORD-11335,2024-08-19,CUST-1045,Asia Pacific,Home & Kitchen,Retail Partner,66.99,1,66.99,2024-08,2024,2024Q3
ORD-10584,2024-08-19,CUST-1245,Asia Pacific,Apparel,Marketplace,79.975,2,159.95,2024-08,2024,2024Q3
ORD-10226,2024-08-20,CUST-1467,Asia Pacific,Home & Kitchen,Online,154.2,2,308.4,2024-08,2024,2024Q3
ORD-10485,2024-08-20,CUST-1367,North America,Electronics,Retail Partner,1162.87,1,1162.87,2024-08,2024,2024Q3
ORD-10708,2024-08-21,CUST-1399,Europe,Office Supplies,Online,9.02,1,9.02,2024-08,2024,2024Q3
ORD-10819,2024-08-21,CUST-1203,North America,Sports & Outdoors,Online,124.18,2,248.36,2024-08,2024,2024Q3
ORD-11447,2024-08-22,CUST-1241,North America,Apparel,Online,91.97,1,91.97,2024-08,2024,2024Q3
ORD-10960,2024-08-22,CUST-1032,Asia Pacific,Office Supplies,Marketplace,19.95,2,39.9,2024-08,2024,2024Q3
ORD-10667,2024-08-24,CUST-1008,Asia Pacific,Electronics,Online,380.36,1,380.36,2024-08,2024,2024Q3
ORD-11094,2024-08-24,CUST-1382,North America,Home & Kitchen,Retail Partner,146.63,1,146.63,2024-08,2024,2024Q3
ORD-11516,2024-08-24,CUST-1427,North America,Electronics,Marketplace,503.58,1,503.58,2024-08,2024,2024Q3
ORD-10207,2024-08-24,CUST-1152,Asia Pacific,Sports & Outdoors,Retail Partner,195.34,1,195.34,2024-08,2024,2024Q3
ORD-10041,2024-08-25,CUST-1117,Europe,Office Supplies,Marketplace,85.74,1,85.74,2024-08,2024,2024Q3
ORD-10173,2024-08-25,CUST-1152,North America,Home & Kitchen,Online,200.82,1,200.82,2024-08,2024,2024Q3
ORD-11802,2024-08-25,CUST-1206,North America,Sports & Outdoors,Retail Partner,181.66,2,363.32,2024-08,2024,2024Q3
ORD-10179,2024-08-26,CUST-1320,Middle East,Home & Kitchen,Online,174.72,1,174.72,2024-08,2024,2024Q3
ORD-10986,2024-08-26,CUST-1114,Middle East,Beauty & Personal Care,Online,48.94,1,48.94,2024-08,2024,2024Q3
ORD-11812,2024-08-26,CUST-1401,Europe,Home & Kitchen,Marketplace,86.47,1,86.47,2024-08,2024,2024Q3
ORD-10005,2024-08-26,CUST-1229,Africa,Electronics,Online,1142.75,3,3428.25,2024-08,2024,2024Q3
ORD-11155,2024-08-27,CUST-1359,Europe,Electronics,Online,224.2,3,672.6,2024-08,2024,2024Q3
ORD-11573,2024-08-27,CUST-1355,North America,Beauty & Personal Care,Online,12.84,1,12.84,2024-08,2024,2024Q3
ORD-11518,2024-08-27,CUST-1491,North America,Beauty & Personal Care,Marketplace,44.58,1,44.58,2024-08,2024,2024Q3
ORD-11744,2024-08-28,CUST-1262,North America,Home & Kitchen,Online,99.73,2,199.46,2024-08,2024,2024Q3
ORD-10507,2024-08-28,CUST-1485,North America,Home & Kitchen,Retail Partner,180.57,1,180.57,2024-08,2024,2024Q3
ORD-11595,2024-08-28,CUST-1253,Europe,Electronics,Online,137.49,1,137.49,2024-08,2024,2024Q3
ORD-11310,2024-08-29,CUST-1456,North America,Electronics,Online,782.53,1,782.53,2024-08,2024,2024Q3
ORD-11006,2024-08-29,CUST-1293,Africa,Sports & Outdoors,Online,262.65,1,262.65,2024-08,2024,2024Q3
ORD-11489,2024-08-30,CUST-1248,Africa,Apparel,Online,135.09,1,135.09,2024-08,2024,2024Q3
ORD-10268,2024-08-30,CUST-1262,North America,Apparel,Marketplace,101.12,1,101.12,2024-08,2024,2024Q3
ORD-10575,2024-08-31,CUST-1333,Europe,Beauty & Personal Care,Retail Partner,32.98,3,98.94,2024-08,2024,2024Q3
ORD-11575,2024-09-01,CUST-1102,Europe,Apparel,Online,36.45,2,72.9,2024-09,2024,2024Q3
ORD-10557,2024-09-01,CUST-1314,Africa,Electronics,Online,882.36,1,882.36,2024-09,2024,2024Q3
ORD-11266,2024-09-01,CUST-1358,North America,Electronics,Marketplace,394.8,1,394.8,2024-09,2024,2024Q3
ORD-11172,2024-09-02,CUST-1145,Europe,Apparel,Online,127.06,1,127.06,2024-09,2024,2024Q3
ORD-11432,2024-09-02,CUST-1019,Europe,Sports & Outdoors,Retail Partner,172.0,1,172.0,2024-09,2024,2024Q3
ORD-11328,2024-09-02,CUST-1416,Europe,Sports & Outdoors,Marketplace,198.37,1,198.37,2024-09,2024,2024Q3
ORD-11837,2024-09-03,CUST-1122,Asia Pacific,Apparel,Online,89.31,1,89.31,2024-09,2024,2024Q3
ORD-10274,2024-09-03,CUST-1195,North America,Beauty & Personal Care,Online,66.96,2,133.92,2024-09,2024,2024Q3
ORD-11209,2024-09-03,CUST-1443,Europe,Apparel,Online,16.14,2,32.28,2024-09,2024,2024Q3
ORD-11144,2024-09-05,CUST-1444,Europe,Home & Kitchen,Online,57.22,1,57.22,2024-09,2024,2024Q3
ORD-11528,2024-09-05,CUST-1034,North America,Home & Kitchen,Online,216.02,1,216.02,2024-09,2024,2024Q3
ORD-10142,2024-09-06,CUST-1350,North America,Sports & Outdoors,Online,155.245,1,155.24,2024-09,2024,2024Q3
ORD-11635,2024-09-06,CUST-1121,North America,Sports & Outdoors,Online,237.64,3,712.92,2024-09,2024,2024Q3
ORD-10912,2024-09-06,CUST-1336,North America,Beauty & Personal Care,Online,43.87,1,43.87,2024-09,2024,2024Q3
ORD-11630,2024-09-08,CUST-1160,Europe,Home & Kitchen,Retail Partner,235.4,1,235.4,2024-09,2024,2024Q3
ORD-10915,2024-09-08,CUST-1211,North America,Beauty & Personal Care,Retail Partner,25.6,1,25.6,2024-09,2024,2024Q3
ORD-11002,2024-09-08,CUST-1185,Middle East,Apparel,Online,115.49,1,115.49,2024-09,2024,2024Q3
ORD-11705,2024-09-08,CUST-1280,Europe,Home & Kitchen,Marketplace,126.33,2,252.66,2024-09,2024,2024Q3
ORD-10374,2024-09-08,CUST-1220,Asia Pacific,Apparel,Online,126.39,1,126.39,2024-09,2024,2024Q3
ORD-11019,2024-09-09,CUST-1461,North America,Beauty & Personal Care,Retail Partner,79.18,1,79.18,2024-09,2024,2024Q3
ORD-11579,2024-09-09,CUST-1341,Asia Pacific,Sports & Outdoors,Marketplace,266.47,1,266.47,2024-09,2024,2024Q3
ORD-10327,2024-09-09,CUST-1336,Asia Pacific,Home & Kitchen,Retail Partner,153.13,1,153.13,2024-09,2024,2024Q3
ORD-11710,2024-09-09,CUST-1350,Africa,Beauty & Personal Care,Retail Partner,75.68,2,151.36,2024-09,2024,2024Q3
ORD-10521,2024-09-10,CUST-1356,Africa,Electronics,Marketplace,1019.11,2,2038.22,2024-09,2024,2024Q3
ORD-11273,2024-09-11,CUST-1352,North America,Electronics,Online,452.61,1,452.61,2024-09,2024,2024Q3
ORD-11218,2024-09-11,CUST-1465,Asia Pacific,Electronics,Marketplace,669.79,1,669.79,2024-09,2024,2024Q3
ORD-10660,2024-09-14,CUST-1369,Europe,Home & Kitchen,Online,152.06,1,152.06,2024-09,2024,2024Q3
ORD-10272,2024-09-14,CUST-1164,Africa,Sports & Outdoors,Marketplace,85.7,1,85.7,2024-09,2024,2024Q3
ORD-10816,2024-09-14,CUST-1129,North America,Home & Kitchen,Online,229.04,1,229.04,2024-09,2024,2024Q3
ORD-10199,2024-09-15,CUST-1322,North America,Sports & Outdoors,Marketplace,291.29,2,582.58,2024-09,2024,2024Q3
ORD-11169,2024-09-15,CUST-1165,Europe,Sports & Outdoors,Online,41.99,1,41.99,2024-09,2024,2024Q3
ORD-10913,2024-09-15,CUST-1214,Asia Pacific,Home & Kitchen,Marketplace,84.07,1,84.07,2024-09,2024,2024Q3
ORD-10796,2024-09-15,CUST-1316,North America,Home & Kitchen,Online,69.89,1,69.89,2024-09,2024,2024Q3
ORD-10015,2024-09-15,CUST-1036,North America,Beauty & Personal Care,Retail Partner,47.1,2,94.2,2024-09,2024,2024Q3
ORD-10795,2024-09-15,CUST-1292,North America,Home & Kitchen,Online,207.43,1,207.43,2024-09,2024,2024Q3
ORD-10625,2024-09-16,CUST-1363,Asia Pacific,Sports & Outdoors,Online,213.5,1,213.5,2024-09,2024,2024Q3
ORD-11353,2024-09-16,CUST-1455,North America,Apparel,Online,98.05,1,98.05,2024-09,2024,2024Q3
ORD-11448,2024-09-16,CUST-1475,North America,Electronics,Online,817.28,1,817.28,2024-09,2024,2024Q3
ORD-10225,2024-09-16,CUST-1040,Asia Pacific,Apparel,Online,111.54,1,111.54,2024-09,2024,2024Q3
ORD-10469,2024-09-17,CUST-1089,Europe,Beauty & Personal Care,Online,5.91,1,5.91,2024-09,2024,2024Q3
ORD-10338,2024-09-17,CUST-1227,North America,Apparel,Online,89.15,1,89.15,2024-09,2024,2024Q3
ORD-10105,2024-09-17,CUST-1243,Africa,Sports & Outdoors,Online,168.99,1,168.99,2024-09,2024,2024Q3
ORD-11227,2024-09-18,CUST-1390,Europe,Sports & Outdoors,Online,124.5,1,124.5,2024-09,2024,2024Q3
ORD-10754,2024-09-18,CUST-1471,Asia Pacific,Home & Kitchen,Retail Partner,229.56,1,229.56,2024-09,2024,2024Q3
ORD-11237,2024-09-18,CUST-1201,Europe,Home & Kitchen,Online,101.41,1,101.41,2024-09,2024,2024Q3
ORD-11271,2024-09-18,CUST-1107,Asia Pacific,Home & Kitchen,Marketplace,191.41,1,191.41,2024-09,2024,2024Q3
ORD-11665,2024-09-18,CUST-1331,Europe,Home & Kitchen,Online,207.4,1,207.4,2024-09,2024,2024Q3
ORD-10879,2024-09-18,CUST-1183,Europe,Electronics,Online,452.66,3,1357.98,2024-09,2024,2024Q3
ORD-10433,2024-09-19,CUST-1167,North America,Electronics,Retail Partner,140.85,2,281.7,2024-09,2024,2024Q3
ORD-11307,2024-09-19,CUST-1159,North America,Home & Kitchen,Marketplace,133.24,2,266.48,2024-09,2024,2024Q3
ORD-11115,2024-09-19,CUST-1391,Asia Pacific,Electronics,Retail Partner,979.6,1,979.6,2024-09,2024,2024Q3
ORD-10743,2024-09-20,CUST-1169,Europe,Apparel,Online,82.75,4,331.0,2024-09,2024,2024Q3
ORD-11618,2024-09-21,CUST-1414,Europe,Apparel,Online,130.35,1,130.35,2024-09,2024,2024Q3
ORD-10477,2024-09-21,CUST-1188,Middle East,Apparel,Online,91.21,1,91.21,2024-09,2024,2024Q3
ORD-10607,2024-09-21,CUST-1152,Europe,Home & Kitchen,Retail Partner,51.31,1,51.31,2024-09,2024,2024Q3
ORD-10351,2024-09-22,CUST-1229,Unknown,Sports & Outdoors,Online,295.39,1,295.39,2024-09,2024,2024Q3
ORD-11278,2024-09-22,CUST-1409,Asia Pacific,Home & Kitchen,Retail Partner,146.92,2,293.84,2024-09,2024,2024Q3
ORD-11282,2024-09-22,CUST-1291,North America,Apparel,Marketplace,104.94,1,104.94,2024-09,2024,2024Q3
ORD-11315,2024-09-23,CUST-1458,North America,Apparel,Marketplace,71.81,1,71.81,2024-09,2024,2024Q3
ORD-11732,2024-09-23,CUST-1498,Africa,Apparel,Online,114.37,1,114.37,2024-09,2024,2024Q3
ORD-10293,2024-09-24,CUST-1080,North America,Apparel,Online,128.21,1,128.21,2024-09,2024,2024Q3
ORD-11667,2024-09-24,CUST-1205,North America,Apparel,Online,131.2,1,131.2,2024-09,2024,2024Q3
ORD-10335,2024-09-24,CUST-1392,North America,Electronics,Marketplace,235.95,1,235.95,2024-09,2024,2024Q3
ORD-11471,2024-09-25,CUST-1238,Africa,Home & Kitchen,Online,76.6,1,76.6,2024-09,2024,2024Q3
ORD-10894,2024-09-25,CUST-1493,Europe,Office Supplies,Retail Partner,38.98,2,77.96,2024-09,2024,2024Q3
ORD-11436,2024-09-25,CUST-1048,Middle East,Electronics,Online,260.43,4,1041.72,2024-09,2024,2024Q3
ORD-11062,2024-09-25,CUST-1127,Asia Pacific,Sports & Outdoors,Online,31.04,2,62.08,2024-09,2024,2024Q3
ORD-11784,2024-09-25,CUST-1319,North America,Apparel,Retail Partner,85.33,1,85.33,2024-09,2024,2024Q3
ORD-10835,2024-09-27,CUST-1483,North America,Beauty & Personal Care,Online,52.65,1,52.65,2024-09,2024,2024Q3
ORD-11065,2024-09-27,CUST-1190,North America,Home & Kitchen,Retail Partner,177.95,4,711.8,2024-09,2024,2024Q3
ORD-11846,2024-09-27,CUST-1424,Europe,Electronics,Online,997.46,4,3989.84,2024-09,2024,2024Q3
ORD-11148,2024-09-27,CUST-1186,North America,Apparel,Online,136.11,3,408.33,2024-09,2024,2024Q3
ORD-11199,2024-09-27,CUST-1485,Asia Pacific,Apparel,Online,117.26,3,351.78,2024-09,2024,2024Q3
ORD-10135,2024-09-28,CUST-1010,Middle East,Sports & Outdoors,Online,277.84,2,555.68,2024-09,2024,2024Q3
ORD-10946,2024-09-28,CUST-1314,Europe,Electronics,Retail Partner,277.0,1,277.0,2024-09,2024,2024Q3
ORD-11584,2024-09-28,CUST-1155,Europe,Home & Kitchen,Online,158.11,1,158.11,2024-09,2024,2024Q3
ORD-11202,2024-09-29,CUST-1247,North America,Apparel,Online,95.63,1,95.63,2024-09,2024,2024Q3
ORD-11305,2024-09-29,CUST-1490,North America,Home & Kitchen,Online,220.99,1,220.99,2024-09,2024,2024Q3
ORD-10428,2024-09-30,CUST-1422,Asia Pacific,Office Supplies,Online,90.89,1,90.89,2024-09,2024,2024Q3
ORD-11819,2024-09-30,CUST-1340,Asia Pacific,Electronics,Online,634.59,1,634.59,2024-09,2024,2024Q3
ORD-11360,2024-10-01,CUST-1414,Middle East,Electronics,Online,618.65,1,618.65,2024-10,2024,2024Q4
ORD-11598,2024-10-02,CUST-1013,Europe,Sports & Outdoors,Online,55.8,2,111.6,2024-10,2024,2024Q4
ORD-10405,2024-10-02,CUST-1064,Africa,Sports & Outdoors,Marketplace,100.75,3,302.25,2024-10,2024,2024Q4
ORD-11137,2024-10-02,CUST-1496,Middle East,Office Supplies,Online,81.68,1,81.68,2024-10,2024,2024Q4
ORD-10772,2024-10-02,CUST-1338,Asia Pacific,Sports & Outdoors,Online,286.67,1,286.67,2024-10,2024,2024Q4
