order_id,order_date,customer_id,region,category,channel,unit_price,quantity
ORD-11749,2023-07-16,CUST-1371,Africa,Electronics,Online,740.93,1
ORD-10561,2023-03-17,CUST-1365,Europe,Electronics,Online,858.0,1
ORD-10771,2023-01-04,CUST-1184,Europe,Apparel,Retail Partner,81.48,1
ORD-10334,2024-06-23,CUST-1276,North America,beauty & personal care,Online,63.25,1
ORD-11165,2023-04-17,CUST-1218,Middle East,Electronics,Online,173.38,2
ORD-11307,2024-09-19,CUST-1159,N. America,Home & Kitchen,Marketplace,,2
ORD-11720,2023-03-20,CUST-1282,Europe,Electronics,Marketplace,112.07,1
ORD-11242,2023-02-20,CUST-1322,North America,Apparel,Marketplace,149.85,1
ORD-10708,2024-08-21,CUST-1399,Europe,Office Supplies,Online,9.02,1
ORD-11225,14/10/2024,CUST-1381,Europe,Electronics,Online,689.8,1
ORD-11470,2024-11-21,CUST-1484,North America,office supplies,Online,10.02,2
ORD-11261,2023-01-07,CUST-1307,Asia Pacific,Electronics,Marketplace,122.22,1
ORD-11269,2024-07-17,CUST-1431,North America,home & kitchen,Online,189.94,3
ORD-11475,2023-08-03,CUST-1359,Asia Pacific,Home & Kitchen,Online,177.11,1
ORD-10538,2024-03-16,CUST-1345,North America,Electronics,Online,760.68,1
ORD-11117,2023-03-12,CUST-1436,Europe,Home & Kitchen,Online,207.22,2
ORD-11358,11-08-2023,CUST-1305,Europe,Electronics,Online,1002.66,1
ORD-11114,2023-03-23,CUST-1134,Africa,Electronics,Online,473.91,1
ORD-11466,2023-01-02,CUST-1324,North America,Apparel,Online,76.73,2
ORD-11005,2023-09-07,CUST-1011,Africa,home & kitchen,Retail Partner,69.92,1
ORD-10418,2023-02-21,CUST-1049,Asia Pacific,Sports & Outdoors,Online,267.37,1
ORD-11246,2024-12-13,CUST-1480,Africa,Electronics,Marketplace,580.35,1
ORD-11772,29/02/2024,CUST-1386,North America,Home & Kitchen,Online,240.47,1
ORD-11744,2024-08-28,CUST-1262,North America,Home & Kitchen,Online,99.73,2
ORD-10573,01-07-2023,CUST-1155,Asia Pacific,Office Supplies,Online,54.18,1
ORD-11011,2024-05-08,CUST-1241,Europe,Home & Kitchen,Online,71.13,3
ORD-10087,2023-08-22,CUST-1156,Middle East,Sports & Outdoors,Marketplace,151.23,1
ORD-10332,2024-05-12,CUST-1174,Africa,Electronics,Retail Partner,815.79,3
ORD-10464,10-24-2023,CUST-1446,Asia Pacific,ELECTRONICS,Marketplace,300.56,3
ORD-10851,18/02/2024,CUST-1084,Europe,electronics,Retail Partner,1162.23,3
ORD-10972,2023-09-14,CUST-1034,Asia Pacific,Home & Kitchen,Retail Partner,154.92,2
ORD-10810,2024-04-30,CUST-1491,Africa,Sports & Outdoors,Online,113.74,1
ORD-10735,2023-06-13,CUST-1498,North America,Electronics,Retail Partner,798.84,1
ORD-10901,2023-04-19,CUST-1359,Middle East,home & kitchen,Online,138.63,1
ORD-11704,2024-10-21,CUST-1410,North America,Apparel,Retail Partner,120.66,1
ORD-10574,2023-12-04,CUST-1411,Middle East,Apparel,Marketplace,110.11,1
ORD-11628,2023-06-30,CUST-1281,Middle East,ELECTRONICS,Retail Partner,459.46,1
ORD-11388,2024-12-09,CUST-1218,Asia Pacific,Home & Kitchen,Retail Partner,160.57,2
ORD-11381,2023-10-18,CUST-1112,Europe,ELECTRONICS,Online,651.64,3
ORD-11843,27/05/2024,CUST-1325,North America,Beauty & Personal Care,Retail Partner,11.67,2
ORD-11529,2023-09-22,CUST-1444,North America,Electronics,Online,973.7,1
ORD-11090,2023-12-12,CUST-1413,North America,Sports & Outdoors,Marketplace,95.21,1
ORD-11743,07-21-2024,CUST-1374,North America,APPAREL,Online,8354.0,3
ORD-11604,2024-08-07,CUST-1193,Europe,Home & Kitchen,Retail Partner,219.97,1
ORD-11483,29/07/2023,CUST-1077,North America,Office Supplies,Online,91.52,2
ORD-10008,14/02/2023,CUST-1413,Europe,Electronics,Marketplace,948.15,3
ORD-11396,2023-09-30,CUST-1199,,Electronics,Retail Partner,554.25,1
ORD-11754,2023-06-15,CUST-1432,Europe,Beauty & Personal Care,Retail Partner,10.33,2
ORD-11631,2024-02-21,CUST-1489,North America,Electronics,Online,102.41,1
ORD-11274,2023-11-21,CUST-1311,North America,Beauty & Personal Care,Online,20.01,3
ORD-11717,2023-10-25,CUST-1042,North America,Office Supplies,Online,73.25,2
ORD-10304,2023-06-25,CUST-1166,Africa,Apparel,Online,145.59,2
ORD-11580,2024-04-10,CUST-1075,North America,Home & Kitchen,Retail Partner,,2
ORD-11643,25/02/2023,CUST-1339,Europe,Electronics,Marketplace,664.19,3
ORD-10074,2023-02-22,CUST-1464,Asia Pacific,Office Supplies,Marketplace,76.08,1
ORD-11178,2023-03-21,CUST-1111,North America,Electronics,Online,564.33,1
ORD-10522,19/07/2024,CUST-1122,Asia Pacific,Apparel,Online,96.35,2
ORD-10335,2024-09-24,CUST-1392,North America,Electronics,Marketplace,235.95,1
ORD-10995,11-28-2023,CUST-1332,Asia Pacific,Electronics,Marketplace,1032.15,3
ORD-10569,2024-12-02,CUST-1086,Asia Pacific,Apparel,Online,101.61,1
ORD-10590,2024-06-15,CUST-1261,North America,Sports & Outdoors,Online,115.94,2
ORD-10088,2023-12-03,CUST-1204,North America,Sports & Outdoors,Marketplace,299.92,5
ORD-10874,2024-04-12,CUST-1204,Africa,Apparel,Retail Partner,131.01,1
ORD-11543,2024-06-22,CUST-1487,Asia Pacific,Electronics,Online,647.76,1
ORD-11436,2024-09-25,CUST-1048,Middle East,Electronics,Online,260.43,4
ORD-10712,2024-12-14,CUST-1360,North America,Home & Kitchen,Retail Partner,151.71,1
ORD-11746,2024-03-08,CUST-1009,North America,Electronics,Online,478.09,1
ORD-11306,2023-11-23,CUST-1281,Africa,Beauty & Personal Care,Online,70.18,3
ORD-10221,03/04/2023,CUST-1382,North America,Sports & Outdoors,Retail Partner,159.49,1
ORD-10319,2023-07-12,CUST-1333,Europe,Beauty & Personal Care,Marketplace,49.48,1
ORD-11802,25/08/2024,CUST-1206,North America,Sports & Outdoors,Retail Partner,181.66,2
ORD-10878,05/08/2024,CUST-1247,Asia Pacific,Home & Kitchen,Online,45.33,1
ORD-11700,2023-01-30,CUST-1078,Europe,Electronics,Online,440.04,1
ORD-10825,24/11/2023,CUST-1338,Europe,Electronics,Online,834.61,1
ORD-11832,2023-05-28,CUST-1146,Asia Pacific,Apparel,Marketplace,60.32,2
ORD-11384,2023-03-30,CUST-1061,North America,Electronics,Online,458.28,1
ORD-10138,2023-04-28,CUST-1310,Africa,Home & Kitchen,Online,121.32,1
ORD-10163,2023-07-18,CUST-1426,Europe,Apparel,Online,117.93,1
ORD-11680,2023-01-06,CUST-1023,Europe,Apparel,Retail Partner,79.58,1
ORD-10960,22/08/2024,CUST-1032,Asia Pacific,office supplies,Marketplace,19.95,2
ORD-11360,2024-10-01,CUST-1414,Middle East,electronics,Online,618.65,1
ORD-11817,2023-05-22,CUST-1390,Asia Pacific,Apparel,Retail Partner,67.65,1
ORD-11331,2023-05-31,CUST-1000,Asia Pacific,Home & Kitchen,Retail Partner,212.08,1
ORD-10633,05-26-2023,CUST-1250,North America,Apparel,Online,141.36,2
ORD-11122,2023-01-16,CUST-1077,Asia Pacific,Home & Kitchen,Online,147.34,3
ORD-10655,2024-03-26,CUST-1084,Asia Pacific,Electronics,Retail Partner,329.4,1
ORD-10016,2024-01-24,CUST-1236,Europe,Home & Kitchen,Online,40.35,1
ORD-11539,2023-01-14,CUST-1073,Africa,Home & Kitchen,Online,38.62,1
ORD-11712,02/02/2024,CUST-1453,Middle East,Electronics,Marketplace,617.87,1
ORD-10137,2023-09-20,CUST-1358,Europe,Home & Kitchen,Online,231.17,1
ORD-11159,03-01-2024,CUST-1480,APAC,Home & Kitchen,Online,174.17,2
ORD-10697,2023-12-21,CUST-1277,Africa,HOME & KITCHEN,Online,163.61,1
ORD-11525,2024-10-13,CUST-1427,,Apparel,Online,79.45,1
ORD-10448,2023-11-21,CUST-1250,Europe,Home & Kitchen,Online,154.86,1
ORD-11785,2024-10-26,CUST-1400,Europe,Home & Kitchen,Marketplace,194.09,3
ORD-10327,2024-09-09,CUST-1336,Asia Pacific,Home & Kitchen,Retail Partner,153.13,1
ORD-10317,2023-04-03,CUST-1442,Asia Pacific,Electronics,Retail Partner,306.78,3
ORD-11442,2023-02-23,CUST-1379,North America,Apparel,Online,72.85,1
ORD-10526,2023-08-15,CUST-1288,Asia Pacific,ELECTRONICS,Marketplace,407.47,1
ORD-10087,2023-08-22,CUST-1156,Middle East,Sports & Outdoors,Marketplace,151.23,1
ORD-11206,11-09-2024,CUST-1138,Africa,Sports & Outdoors,Retail Partner,141.53,2
ORD-10148,2024-04-21,CUST-1247,North America,Electronics,Retail Partner,1038.38,2
ORD-11532,04-17-2024,CUST-1163,Asia Pacific,Sports & Outdoors,Marketplace,46.12,2
ORD-11417,2024-10-09,CUST-1088,North America,office supplies,Online,74.13,1
ORD-11379,2023-01-09,CUST-1344,Europe,BEAUTY & PERSONAL CARE,Online,36.68,1
ORD-10365,2024-12-02,CUST-1089,North America,Sports & Outdoors,Retail Partner,176.92,1
ORD-10589,2023-12-06,CUST-1204,North America,ELECTRONICS,Online,477.96,1
ORD-11426,17/05/2023,CUST-1020,North America,Apparel,Retail Partner,125.95,1
ORD-10198,2024-03-24,CUST-1147,N. America,Beauty & Personal Care,Online,,1
ORD-11786,2023-03-28,CUST-1154,North America,electronics,Online,351.4,1
ORD-10192,15/02/2024,CUST-1483,Africa,Beauty & Personal Care,Retail Partner,61.45,1
ORD-10404,22/03/2023,CUST-1145,North America,Sports & Outdoors,Online,287.66,1
ORD-11068,2024-06-22,CUST-1027,Europe,Office Supplies,Online,37.17,2
ORD-11248,2023-07-26,CUST-1458,Europe,Sports & Outdoors,Online,131.24,1
ORD-10483,2024-06-01,CUST-1462,Europe,Electronics,Online,937.41,1
ORD-11237,2024-09-18,CUST-1201,Europe,Home & Kitchen,Online,101.41,1
ORD-10791,2024-03-05,CUST-1267,North America,Electronics,Online,978.69,1
ORD-10799,2023-11-07,CUST-1418,North America,Home & Kitchen,Online,199.04,3
ORD-10384,2023-03-20,CUST-1390,Asia Pacific,Home & Kitchen,Online,160.01,1
ORD-10750,2023-11-21,CUST-1332,Europe,Apparel,Online,10.91,3
ORD-10422,2023-08-09,CUST-1123,North America,ELECTRONICS,Retail Partner,1014.24,2
ORD-10314,10-08-2024,CUST-1226,N. America,Home & Kitchen,Online,,2
ORD-11021,26/06/2024,CUST-1357,Europe,Home & Kitchen,Online,81.9,1
ORD-10543,2023-03-24,CUST-1350,Europe,Sports & Outdoors,Online,162.19,1
ORD-10913,15/09/2024,CUST-1214,Asia Pacific,Home & Kitchen,Marketplace,84.07,1
ORD-10662,2023-10-30,CUST-1200,North America,Beauty & Personal Care,Online,72.82,1
ORD-10902,2024-05-19,CUST-1084,Africa,Electronics,Online,512.64,1
ORD-11713,03/04/2023,CUST-1216,Europe,Home & Kitchen,Online,103.06,2
ORD-10685,2023-04-29,CUST-1345,Europe,Apparel,Online,22.58,1
ORD-11614,09/04/2024,CUST-1263,Europe,Home & Kitchen,Online,85.04,1
ORD-10159,25/08/2023,CUST-1128,Europe,Home & Kitchen,Online,26.04,1
ORD-10999,2023-12-20,CUST-1444,North America,Beauty & Personal Care,Online,62.39,1
ORD-11231,2023-05-21,CUST-1242,North America,Office Supplies,Online,44.11,1
ORD-11676,2024-12-31,CUST-1108,Europe,Beauty & Personal Care,Online,28.75,1
ORD-10202,2024-05-25,CUST-1078,North America,Sports & Outdoors,Retail Partner,81.82,1
ORD-11023,14/12/2024,CUST-1464,Africa,Sports & Outdoors,Online,121.27,1
ORD-11446,27/02/2024,CUST-1377,North America,Beauty & Personal Care,Online,15.79,1
ORD-11123,25/05/2024,CUST-1409,North America,Office Supplies,Online,13.98,1
ORD-10112,2024-03-29,CUST-1456,North America,Apparel,Online,147.53,1
ORD-11706,2023-09-03,CUST-1091,APAC,Home & Kitchen,Marketplace,79.52,1
ORD-10980,2023-10-15,CUST-1430,North America,Apparel,Online,149.39,1
ORD-10922,08/03/2024,CUST-1433,Africa,Sports & Outdoors,Online,49.21,1
ORD-11401,12-08-2023,CUST-1183,North America,Electronics,Online,505.56,1
ORD-11500,2024-04-14,CUST-1074,Asia Pacific,Apparel,Retail Partner,71.05,1
ORD-11830,2024-03-23,CUST-1174,Africa,APPAREL,Marketplace,59.96,1
ORD-11509,2024-11-18,CUST-1346,Europe,Office Supplies,Marketplace,25.15,1
ORD-10815,2024-11-29,CUST-1399,N. America,Electronics,Retail Partner,349.7,2
ORD-11450,2023-12-10,CUST-1103,Asia Pacific,Sports & Outdoors,Online,86.43,2
ORD-11538,2023-04-09,CUST-1185,Europe,Beauty & Personal Care,Online,14.19,2
ORD-10679,2023-09-23,CUST-1400,Africa,Apparel,Online,48.63,2
ORD-11093,2023-10-05,CUST-1202,Asia Pacific,Office Supplies,Online,,1
ORD-10080,11-13-2024,CUST-1127,Africa,Beauty & Personal Care,Online,52.07,3
ORD-11660,2024-04-07,CUST-1163,Europe,Apparel,Online,8700.0,1
ORD-11305,2024-09-29,CUST-1490,North America,Home & Kitchen,Online,220.99,1
ORD-11445,2023-11-30,CUST-1346,Middle East,Electronics,Online,319.88,2
ORD-10752,01/07/2023,CUST-1065,North America,Apparel,Retail Partner,67.03,1
ORD-11249,2024-12-09,CUST-1165,Asia Pacific,Electronics,Online,1032.36,1
ORD-11054,2023-01-29,CUST-1441,North America,Electronics,Marketplace,537.74,1
ORD-10242,2023-08-20,CUST-1386,Asia Pacific,Apparel,Online,140.33,1
ORD-11571,2024-05-18,CUST-1345,North America,Sports & Outdoors,Online,252.03,2
ORD-10641,2023-12-18,CUST-1403,Middle East,APPAREL,Retail Partner,19.58,1
ORD-10696,2023-01-07,CUST-1077,Europe,SPORTS & OUTDOORS,Online,105.61,1
ORD-10209,2024-04-11,CUST-1193,Africa,Home & Kitchen,Online,130.52,1
ORD-10632,2023-09-11,CUST-1424,Europe,Beauty & Personal Care,Online,54.4,1
ORD-10770,2024-02-07,CUST-1025,Asia Pacific,Beauty & Personal Care,Online,56.77,3
ORD-11654,14/07/2024,CUST-1416,Europe,Electronics,Online,1199.45,2
ORD-10435,2023-11-03,CUST-1288,Asia Pacific,electronics,Online,909.81,1
ORD-11063,2024-11-23,CUST-1040,Middle East,SPORTS & OUTDOORS,Retail Partner,168.41,1
ORD-10974,2023-10-19,CUST-1051,Asia Pacific,Electronics,Online,904.36,1
ORD-10551,2023-08-01,CUST-1492,Europe,Electronics,Online,599.95,2
ORD-11319,2023-04-20,CUST-1418,North America,Electronics,Retail Partner,215.82,1
ORD-11386,2023-04-24,CUST-1458,Asia Pacific,Beauty & Personal Care,Marketplace,42.12,1
ORD-11013,2024-06-07,CUST-1337,Europe,Home & Kitchen,Online,241.9,1
ORD-11779,2024-08-11,CUST-1462,North America,beauty & personal care,Marketplace,51.06,1
ORD-10466,04-24-2024,CUST-1258,North America,Apparel,Marketplace,36.62,2
ORD-11600,25/10/2024,CUST-1120,North America,Beauty & Personal Care,Online,8.29,1
ORD-11236,2023-02-12,CUST-1397,North America,Electronics,Online,879.81,1
ORD-10277,03-13-2024,CUST-1160,Asia Pacific,Apparel,Marketplace,129.2,1
ORD-11069,2023-02-03,CUST-1276,North America,Home & Kitchen,Online,230.12,2
ORD-11017,2024-05-02,CUST-1090,North America,Sports & Outdoors,Online,69.99,1
ORD-11251,06-20-2024,CUST-1043,Europe,Home & Kitchen,Retail Partner,233.66,2
ORD-10722,12-06-2023,CUST-1463,Europe,apparel,Online,17.64,3
ORD-11839,10/05/2024,CUST-1033,Asia Pacific,office supplies,Retail Partner,27.7,2
ORD-10786,2023-02-13,CUST-1064,Europe,Office Supplies,Online,92.31,1
ORD-11457,2024-08-10,CUST-1076,Europe,Electronics,Online,645.31,1
ORD-11778,2023-02-07,CUST-1388,Africa,Electronics,Marketplace,320.83,1
ORD-11295,2024-05-27,CUST-1463,Europe,Beauty & Personal Care,Online,29.33,1
ORD-11233,2023-07-27,CUST-1343,Africa,Electronics,Online,853.49,1
ORD-10906,2023-02-17,CUST-1212,North America,Sports & Outdoors,Online,256.27,1
ORD-10563,2023-01-06,CUST-1046,North America,Beauty & Personal Care,Online,37.43,1
ORD-10388,2023-10-20,CUST-1313,Africa,Electronics,Online,146.67,1
ORD-10022,14/03/2024,CUST-1299,North America,Home & Kitchen,Marketplace,90.95,1
ORD-11156,14/03/2023,CUST-1310,North America,beauty & personal care,Online,28.25,2
ORD-10124,2023-08-14,CUST-1308,North America,Sports & Outdoors,Online,172.19,2
ORD-11179,07/12/2024,CUST-1422,Europe,Electronics,Retail Partner,793.89,1
ORD-10773,2024-10-15,CUST-1087,Asia Pacific,Sports & Outdoors,Marketplace,107.62,2
ORD-10880,14/05/2023,CUST-1350,Middle East,Apparel,Online,134.76,1
ORD-11144,09-05-2024,CUST-1444,Europe,Home & Kitchen,Online,57.22,1
ORD-10050,03-29-2024,CUST-1038,North America,Apparel,Online,99.24,2
ORD-11320,2024-04-17,CUST-1272,Africa,Beauty & Personal Care,Online,10.97,3
ORD-11375,18/03/2024,CUST-1181,Asia Pacific,Office Supplies,Online,63.41,1
ORD-11105,2024-07-31,CUST-1449,Europe,Electronics,Retail Partner,,1
ORD-10703,08/02/2024,CUST-1326,Africa,electronics,Online,767.27,2
ORD-10482,2023-03-21,CUST-1185,Asia Pacific,Apparel,Online,132.62,1
ORD-11145,2024-06-27,CUST-1035,Europe,Electronics,Retail Partner,461.05,2
ORD-11800,2023-03-25,CUST-1210,Europe,Sports & Outdoors,Online,283.86,4
ORD-10066,06-02-2024,CUST-1109,Asia Pacific,Home & Kitchen,Retail Partner,192.32,1
ORD-11623,2024-10-23,CUST-1146,North America,Apparel,Online,14.62,2
ORD-10733,2023-10-15,CUST-1458,North America,electronics,Online,660.79,1
ORD-11683,2023-09-24,CUST-1091,North America,Electronics,Marketplace,771.66,4
ORD-10801,03/10/2023,CUST-1164,North America,Office Supplies,Online,86.39,1
ORD-11458,2023-02-11,CUST-1022,North America,Electronics,Retail Partner,300.06,1
ORD-11633,2024-06-18,CUST-1061,Europe,Office Supplies,Retail Partner,22.4,1
ORD-10907,2024-04-06,CUST-1395,North America,Office Supplies,Online,22.31,1
ORD-10031,03/06/2024,CUST-1327,Asia Pacific,Apparel,Online,43.86,1
ORD-10417,2023-11-23,CUST-1054,Europe,Office Supplies,Online,13.6,3
ORD-10881,2024-02-26,CUST-1454,Middle East,Electronics,Online,886.91,1
ORD-10632,2023-09-11,CUST-1424,Europe,Beauty & Personal Care,Online,54.4,1
ORD-11473,27/12/2024,CUST-1287,Asia Pacific,Electronics,Retail Partner,1036.07,1
ORD-11464,2024-04-19,CUST-1232,Europe,Home & Kitchen,Online,187.08,1
ORD-10064,16/03/2023,CUST-1384,Africa,sports & outdoors,Online,69.68,2
ORD-11531,2023-09-23,CUST-1432,Africa,Electronics,Marketplace,991.91,2
ORD-11517,21/06/2024,CUST-1444,Europe,Beauty & Personal Care,Online,26.85,1
ORD-10077,08/12/2024,CUST-1452,Asia Pacific,Apparel,Marketplace,62.48,1
ORD-10491,2023-05-19,CUST-1393,Europe,Apparel,Online,140.61,2
ORD-11334,2024-03-21,CUST-1479,Europe,Home & Kitchen,Retail Partner,75.48,1
ORD-11438,2023-08-02,CUST-1337,North America,Beauty & Personal Care,Retail Partner,21.61,1
ORD-10532,15/11/2024,CUST-1038,Middle East,Home & Kitchen,Online,133.82,4
ORD-10065,07-30-2024,CUST-1318,Middle East,Home & Kitchen,Online,197.46,1
ORD-11596,2023-10-19,CUST-1180,Africa,BEAUTY & PERSONAL CARE,Online,21.58,1
ORD-10296,11-25-2024,CUST-1347,Africa,Home & Kitchen,Online,212.6,1
ORD-10591,2024-02-05,CUST-1191,North America,Apparel,Online,88.88,2
ORD-10767,2024-03-20,CUST-1310,,Home & Kitchen,Retail Partner,225.79,2
ORD-10724,2023-01-31,CUST-1254,Europe,Home & Kitchen,Retail Partner,145.35,2
ORD-11346,2024-04-11,CUST-1212,Africa,Apparel,Online,78.05,1
ORD-10626,31/07/2023,CUST-1105,North America,Home & Kitchen,Online,210.27,1
ORD-11332,2024-08-14,CUST-1315,North America,Home & Kitchen,Online,79.19,1
ORD-11833,2024-02-22,CUST-1487,North America,Apparel,Online,29.31,1
ORD-11675,2023-05-17,CUST-1240,Asia Pacific,Home & Kitchen,Marketplace,111.31,1
ORD-10251,19/05/2023,CUST-1275,Europe,Apparel,Retail Partner,117.08,2
ORD-11716,08/06/2023,CUST-1365,Asia Pacific,Home & Kitchen,Online,213.72,2
ORD-11244,2024-12-07,CUST-1027,Europe,Home & Kitchen,Marketplace,167.94,1
ORD-11792,23/09/2023,CUST-1190,Europe,Apparel,Online,100.51,1
ORD-10982,2023-01-20,CUST-1038,Europe,Electronics,Online,355.32,2
ORD-11770,2023-01-07,CUST-1393,Europe,Home & Kitchen,Retail Partner,227.15,3
ORD-10706,2024-02-07,CUST-1410,North America,Beauty & Personal Care,Retail Partner,29.85,1
ORD-10487,04-18-2024,CUST-1286,APAC,Electronics,Online,1090.17,2
ORD-10273,2024-10-10,CUST-1319,Middle East,Office Supplies,Online,84.68,1
ORD-11420,2023-07-27,CUST-1032,Europe,Home & Kitchen,Online,115.21,1
ORD-11576,2024-03-10,CUST-1119,Europe,Sports & Outdoors,Retail Partner,115.68,1
ORD-10963,2023-02-01,CUST-1338,Asia Pacific,Electronics,Retail Partner,533.82,1
ORD-10877,2023-06-13,CUST-1482,Europe,Electronics,Marketplace,654.13,1
ORD-11326,2023-11-30,CUST-1237,Africa,Sports & Outdoors,Online,30.81,2
ORD-11710,2024-09-09,CUST-1350,Africa,Beauty & Personal Care,Retail Partner,75.68,2
ORD-10411,10-16-2024,CUST-1316,Europe,electronics,Online,688.19,1
ORD-10667,2024-08-24,CUST-1008,Asia Pacific,electronics,Online,380.36,1
ORD-10149,2023-09-09,CUST-1436,Africa,Electronics,Online,1083.9,1
ORD-10644,2024-03-14,CUST-1490,North America,Home & Kitchen,Online,173.82,1
ORD-11515,10/03/2024,CUST-1412,Europe,Electronics,Online,866.42,1
ORD-10218,30/06/2024,CUST-1439,Europe,Sports & Outdoors,Online,270.55,1
ORD-10239,2024-06-27,CUST-1187,North America,Electronics,Online,869.24,1
ORD-11131,2023-09-17,CUST-1062,Asia Pacific,Sports & Outdoors,Marketplace,174.15,2
ORD-11216,2024-06-17,CUST-1195,North America,Apparel,Online,99.51,1
ORD-10792,13/04/2023,CUST-1298,Africa,Apparel,Marketplace,131.24,1
ORD-10191,17/11/2024,CUST-1164,Asia Pacific,Apparel,Marketplace,131.42,3
ORD-10333,2023-03-21,CUST-1079,North America,Home & Kitchen,Online,73.04,2
ORD-11253,24/06/2023,CUST-1022,Asia Pacific,Electronics,Online,646.51,1
ORD-10962,2023-10-16,CUST-1044,North America,Beauty & Personal Care,Online,33.15,1
ORD-11268,2023-11-03,CUST-1393,Europe,Electronics,Online,280.3,4
ORD-11837,2024-09-03,CUST-1122,Asia Pacific,Apparel,Online,89.31,1
ORD-11559,2023-08-11,CUST-1270,,Sports & Outdoors,Marketplace,65.54,2
ORD-11526,2023-10-22,CUST-1457,Asia Pacific,Apparel,Retail Partner,66.25,2
ORD-10582,23/02/2024,CUST-1434,Asia Pacific,Sports & Outdoors,Retail Partner,79.14,2
ORD-11798,2023-04-18,CUST-1126,Africa,Home & Kitchen,Retail Partner,94.65,2
ORD-11355,2024-04-25,CUST-1005,Asia Pacific,Apparel,Marketplace,62.3,1
ORD-10839,11-20-2023,CUST-1073,North America,Home & Kitchen,Retail Partner,242.91,2
ORD-10627,2024-07-05,CUST-1305,Europe,Home & Kitchen,Online,85.49,1
ORD-10323,19/06/2024,CUST-1268,Europe,Electronics,Online,454.35,2
ORD-11550,2024-12-08,CUST-1217,North America,APPAREL,Marketplace,80.72,2
ORD-11160,2023-09-30,CUST-1315,Europe,Home & Kitchen,Marketplace,165.9,1
ORD-10778,2024-12-14,CUST-1077,Africa,Beauty & Personal Care,Online,70.95,2
ORD-11076,2023-05-15,CUST-1292,Africa,Home & Kitchen,Online,96.61,1
ORD-10939,2024-11-08,CUST-1431,North America,electronics,Retail Partner,1021.19,3
ORD-10437,2024-12-05,CUST-1371,Europe,Sports & Outdoors,Online,289.94,1
ORD-10119,22/04/2024,CUST-1277,Europe,Office Supplies,Marketplace,96.61,1
ORD-11285,07-03-2024,CUST-1442,North America,Home & Kitchen,Online,120.11,1
ORD-11566,2024-01-05,CUST-1253,N. America,Home & Kitchen,Online,20.3,1
ORD-11026,2023-01-08,CUST-1380,APAC,Beauty & Personal Care,Online,67.71,1
ORD-11303,11/10/2023,CUST-1146,Asia Pacific,Apparel,Online,63.36,1
ORD-10076,2024-12-23,CUST-1282,N. America,home & kitchen,Online,42.92,1
ORD-11053,2024-04-14,CUST-1173,Africa,Electronics,Retail Partner,650.65,1
ORD-10900,10/10/2024,CUST-1181,North America,Office Supplies,Marketplace,27.02,1
ORD-10371,2024-01-12,CUST-1063,North America,Apparel,Online,51.99,2
ORD-11757,07/11/2023,CUST-1252,Africa,Beauty & Personal Care,Marketplace,35.71,4
ORD-11361,26/03/2023,CUST-1248,North America,Beauty & Personal Care,Online,19.61,2
ORD-10102,2023-06-23,CUST-1491,Africa,Electronics,Marketplace,1111.38,1
ORD-10941,2024-06-01,CUST-1402,North America,Beauty & Personal Care,Retail Partner,48.56,2
ORD-10577,2023-10-26,CUST-1163,Africa,Apparel,Online,108.72,1
ORD-10819,2024-08-21,CUST-1203,North America,Sports & Outdoors,Online,124.18,2
ORD-11385,2024-10-25,CUST-1460,Europe,Electronics,Online,757.71,1
ORD-11406,2024-03-24,CUST-1323,Europe,Electronics,Retail Partner,543.6,1
ORD-11634,2024-06-21,CUST-1396,Europe,Sports & Outdoors,Retail Partner,195.06,4
ORD-11304,2023-06-02,CUST-1139,Europe,Sports & Outdoors,Marketplace,114.06,1
ORD-10886,2023-02-25,CUST-1313,North America,office supplies,Online,59.24,1
ORD-10968,2023-12-19,CUST-1462,Africa,Home & Kitchen,Online,246.75,3
ORD-11032,11/11/2023,CUST-1129,Asia Pacific,Office Supplies,Retail Partner,18.12,1
ORD-10785,2023-06-21,CUST-1088,Europe,Home & Kitchen,Online,191.75,1
ORD-11552,2023-03-02,CUST-1303,Africa,Home & Kitchen,Retail Partner,38.48,2
ORD-11518,2024-08-27,CUST-1491,North America,Beauty & Personal Care,Marketplace,44.58,1
ORD-10301,13/02/2023,CUST-1441,Africa,Electronics,Online,190.2,1
ORD-10689,2023-03-21,CUST-1138,Europe,Electronics,Retail Partner,442.35,1
ORD-10812,2023-01-29,CUST-1145,North America,Electronics,Online,799.93,1
ORD-11061,2023-09-29,CUST-1446,Europe,Electronics,Online,1009.83,1
ORD-10236,2023-11-13,CUST-1020,North America,electronics,Online,1125.94,1
ORD-11115,19/09/2024,CUST-1391,Asia Pacific,Electronics,Retail Partner,979.6,1
ORD-11352,2024-12-08,CUST-1246,Middle East,Beauty & Personal Care,Online,26.03,4
ORD-10499,26/04/2023,CUST-1096,North America,sports & outdoors,Online,106.74,1
ORD-11564,2023-08-22,CUST-1263,Europe,Sports & Outdoors,Marketplace,94.47,1
ORD-11079,2023-06-03,CUST-1378,Africa,OFFICE SUPPLIES,Online,14.36,1
ORD-10794,2024-02-25,CUST-1449,Europe,Office Supplies,Marketplace,12.44,2
ORD-11443,2024-06-11,CUST-1248,North America,Sports & Outdoors,Online,135.39,1
ORD-11819,2024-09-30,CUST-1340,Asia Pacific,Electronics,Online,634.59,1
ORD-10990,2024-08-02,CUST-1485,Europe,Electronics,Online,1064.92,3
